id,player_fifa_api_id,player_api_id,date,overall_rating,potential,preferred_foot,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,max(date)
20475,10468,27948,2/15/13 0:00,61,61,right,low,medium,32,21,70,58,38,43,40,32,49,57,67,49,49,61,56,63,70,72,76,43,68,57,25,26,52,59,62,42,12,10,10,7,5,2/15/13 0:00
48220,176791,27974,3/10/16 0:00,65,65,right,medium,low,53,61,75,57,56,59,47,44,40,61,33,59,58,67,41,77,51,66,90,50,71,19,72,52,58,35,46,40,14,12,13,6,7,3/10/16 0:00
146830,167599,27995,3/17/16 0:00,79,79,right,high,medium,74,60,68,85,77,64,88,89,84,81,63,66,76,82,60,86,63,90,70,79,75,77,74,85,85,70,76,69,16,12,14,7,9,3/17/16 0:00
31979,175894,28081,3/3/16 0:00,73,73,left,high,medium,76,38,58,72,56,73,63,71,70,71,81,77,80,67,81,68,75,80,67,52,74,67,63,63,56,72,75,76,7,12,14,13,15,3/3/16 0:00
116718,176801,28108,3/10/16 0:00,68,68,right,medium,low,67,63,54,68,61,72,61,57,55,68,88,77,73,71,77,76,32,75,60,60,66,38,75,66,66,33,40,34,12,12,7,11,10,3/10/16 0:00
95819,175314,28109,11/6/15 0:00,72,72,right,medium,medium,69,54,56,78,50,69,63,56,77,75,72,67,66,70,56,71,73,71,75,68,71,68,61,76,48,49,58,52,7,11,6,8,8,11/6/15 0:00
36102,186756,28110,4/21/16 0:00,64,64,right,medium,medium,63,58,52,66,59,65,64,68,64,64,72,78,82,59,89,66,83,51,58,61,76,60,62,63,69,54,52,54,14,9,7,10,11,4/21/16 0:00
173104,148673,28133,5/26/16 0:00,69,69,right,medium,medium,65,36,58,64,52,47,24,39,59,63,67,68,69,74,75,71,73,67,68,50,71,72,33,53,59,69,72,73,16,7,7,12,6,5/26/16 0:00
124934,185211,28199,2/27/15 0:00,63,63,right,high,low,41,65,61,48,55,64,44,44,45,66,63,66,72,58,63,67,62,65,72,60,57,25,64,54,62,25,24,25,11,14,7,10,8,2/27/15 0:00
175605,155264,28284,10/10/14 0:00,69,69,right,medium,medium,55,48,73,56,60,38,42,44,66,51,54,52,57,70,53,71,63,66,81,62,72,74,37,46,40,69,70,67,12,15,10,14,14,10/10/14 0:00
93981,134746,28308,12/12/14 0:00,67,67,left,medium,medium,40,37,68,55,28,45,21,24,49,54,50,47,45,67,43,44,74,64,79,29,74,70,44,46,46,66,66,64,6,5,9,13,14,12/12/14 0:00
122387,182713,28435,3/3/16 0:00,73,73,left,medium,medium,47,25,77,65,33,32,43,53,45,63,50,53,53,69,47,45,74,64,79,26,74,59,20,49,51,77,79,76,11,10,8,14,10,3/3/16 0:00
161416,178171,28439,1/7/16 0:00,76,76,right,medium,medium,69,53,71,63,51,44,35,30,60,69,66,67,68,71,60,59,72,79,79,41,76,79,60,60,47,83,80,77,12,15,6,12,11,1/7/16 0:00
154896,175579,28461,3/14/14 0:00,68,68,right,medium,low,69,63,54,70,69,70,67,65,68,73,66,62,77,65,71,71,63,57,68,67,65,42,63,68,63,25,32,34,8,15,9,5,5,3/14/14 0:00
135435,172640,28463,2/15/13 0:00,65,70,left,medium,medium,52,47,62,67,57,61,45,68,62,68,60,63,53,69,61,79,32,68,80,72,82,74,47,67,59,67,68,62,13,6,9,12,6,2/15/13 0:00
110682,176676,28467,5/12/16 0:00,83,83,left,high,medium,85,66,69,79,54,83,80,67,76,86,78,83,79,85,84,83,77,81,75,65,86,83,67,70,59,79,83,86,12,5,5,5,9,5/12/16 0:00
141896,176762,28468,10/11/13 0:00,67,67,right,high,low,59,68,72,61,64,63,57,54,57,66,59,54,57,69,38,68,52,63,80,67,56,28,67,58,66,25,38,21,13,5,8,8,14,10/11/13 0:00
126567,173440,28472,4/28/16 0:00,63,64,right,medium,medium,43,25,69,56,26,34,20,21,52,52,48,49,33,54,46,48,62,64,90,35,70,58,40,50,23,57,65,54,8,15,8,8,15,4/28/16 0:00
130066,171919,28480,11/26/15 0:00,84,84,right,high,medium,45,57,93,74,60,60,52,76,70,69,67,77,57,83,42,92,46,62,84,82,73,93,53,59,60,84,87,85,14,10,14,8,14,11/26/15 0:00
76229,171972,28901,9/21/15 0:00,76,76,right,medium,medium,66,56,60,78,51,72,54,69,76,79,67,64,75,74,78,65,53,79,73,61,81,75,71,71,69,73,74,71,1,1,1,1,1,9/21/15 0:00
148443,163036,28905,5/10/13 0:00,64,64,left,low,medium,26,41,67,55,32,24,39,37,52,47,34,33,33,61,55,39,57,52,75,43,72,68,24,50,49,65,65,60,12,13,6,6,8,5/10/13 0:00
138170,158088,28907,5/26/16 0:00,71,71,right,medium,medium,66,43,56,61,43,59,66,53,61,61,76,72,66,71,74,76,74,74,78,66,81,75,47,51,49,74,77,78,6,7,6,11,16,5/26/16 0:00
179417,139062,28955,2/25/16 0:00,77,77,right,medium,medium,12,11,22,33,13,12,23,11,48,30,49,54,39,75,55,23,70,44,76,14,30,22,7,38,16,15,11,12,80,72,69,78,80,2/25/16 0:00
51624,175313,28971,5/16/14 0:00,67,68,right,medium,medium,60,70,63,64,60,66,69,64,55,68,75,72,76,64,74,69,62,69,72,64,69,33,67,67,66,25,32,43,8,7,9,6,14,5/16/14 0:00
141941,192252,29036,4/17/15 0:00,68,68,right,medium,high,66,33,56,62,30,59,37,28,60,64,68,69,63,68,71,51,73,80,70,44,70,69,50,56,36,70,71,69,9,9,9,6,5,4/17/15 0:00
170953,173987,29049,4/21/16 0:00,64,64,left,high,medium,59,12,63,58,12,63,52,13,55,62,52,55,44,64,54,18,63,58,60,13,63,66,19,55,11,67,66,65,15,16,9,15,15,4/21/16 0:00
128107,184010,29145,3/31/16 0:00,72,72,left,medium,low,64,70,68,70,72,70,50,60,48,72,70,72,75,76,68,76,78,57,71,66,48,42,79,67,75,32,35,23,6,9,8,16,8,3/31/16 0:00
99734,176815,29177,9/21/15 0:00,69,69,right,high,low,64,61,57,70,59,73,68,67,65,71,82,80,75,61,85,63,65,77,44,60,22,35,61,71,61,43,48,43,9,16,10,11,16,9/21/15 0:00
94470,185226,29198,9/18/14 0:00,61,65,right,medium,medium,63,42,67,55,50,58,68,25,57,59,65,70,57,53,59,70,61,71,74,52,66,56,25,55,33,61,60,56,7,15,9,9,14,9/18/14 0:00
45856,150496,29255,1/14/16 0:00,68,68,right,high,medium,68,68,66,65,65,67,55,48,49,66,78,78,83,68,86,72,91,71,55,68,70,27,70,69,72,26,30,22,15,13,15,6,7,1/14/16 0:00
93692,178132,29257,3/31/16 0:00,70,70,right,high,medium,68,60,58,71,72,73,63,61,53,74,73,71,75,72,72,61,67,70,53,66,30,29,67,69,60,21,30,25,14,8,16,16,10,3/31/16 0:00
74700,167194,29259,4/7/16 0:00,74,74,right,medium,high,48,25,65,74,47,46,38,41,66,68,52,55,58,73,69,67,66,81,77,37,83,79,36,70,30,75,77,68,13,8,8,16,15,4/7/16 0:00
135566,122124,29276,9/18/14 0:00,67,67,right,medium,medium,37,26,73,52,34,35,34,49,63,47,21,23,34,67,41,58,48,46,77,29,72,68,31,30,46,68,71,65,8,9,13,10,5,9/18/14 0:00
35525,101488,29303,11/26/15 0:00,70,70,right,medium,medium,14,11,14,23,10,15,11,12,22,19,33,35,33,70,34,24,76,40,74,9,40,24,9,17,22,14,14,15,68,70,61,71,73,11/26/15 0:00
92671,53555,29316,1/28/16 0:00,67,67,right,medium,medium,73,68,61,73,54,66,72,67,58,69,65,66,66,67,64,72,60,69,67,72,65,41,64,62,52,20,31,24,12,7,13,13,12,1/28/16 0:00
46497,182740,29318,1/16/15 0:00,62,62,left,medium,medium,58,43,52,61,61,66,66,61,67,65,74,75,56,62,78,59,82,75,60,65,56,61,49,42,41,64,61,63,12,7,13,11,10,1/16/15 0:00
112141,192733,29340,5/5/16 0:00,66,66,right,high,high,59,61,64,67,62,64,46,54,54,67,75,73,75,67,82,66,69,83,71,59,82,40,67,70,48,27,31,28,16,10,7,10,6,5/5/16 0:00
121537,122723,29356,4/12/13 0:00,64,64,right,medium,medium,63,60,56,61,62,59,58,55,59,67,70,74,72,65,71,63,62,67,56,59,42,58,61,62,52,56,52,54,11,15,11,14,6,4/12/13 0:00
62512,189922,29471,5/12/16 0:00,73,73,right,medium,medium,37,30,83,53,29,29,41,32,44,43,33,34,31,72,34,57,64,64,82,16,87,59,40,42,49,76,79,77,12,10,7,9,8,5/12/16 0:00
37914,137637,29529,3/10/16 0:00,68,68,right,medium,medium,14,14,15,23,15,12,15,15,22,22,38,43,27,71,36,24,80,36,77,13,36,21,19,11,12,13,12,12,75,61,68,60,74,3/10/16 0:00
29892,156443,29543,3/10/16 0:00,69,69,right,medium,medium,45,22,67,60,39,42,32,40,41,59,62,52,63,66,55,62,77,61,74,30,73,62,32,39,50,69,74,70,10,8,10,14,16,3/10/16 0:00
80119,170288,29568,2/4/16 0:00,62,63,left,medium,medium,58,54,29,56,50,67,53,58,48,64,80,85,72,62,64,58,70,58,59,55,55,26,46,63,69,38,34,33,11,16,8,14,9,2/4/16 0:00
130660,173834,29571,3/17/16 0:00,66,66,right,high,medium,65,49,59,66,54,63,75,68,68,64,67,76,70,62,68,73,73,72,63,71,61,63,56,55,63,65,65,65,6,9,8,7,10,3/17/16 0:00
52083,163018,29580,3/10/16 0:00,68,68,left,high,medium,73,43,66,67,43,64,69,47,64,70,66,55,71,64,64,69,76,68,69,57,73,66,63,52,53,68,75,72,9,12,6,11,14,3/10/16 0:00
27625,164978,29581,3/10/16 0:00,73,73,left,medium,low,74,65,49,71,71,80,74,75,63,79,77,76,79,65,82,78,52,71,64,72,58,48,68,75,60,41,46,52,8,16,16,6,15,3/10/16 0:00
47404,168529,29585,2/22/12 0:00,65,68,right,low,medium,37,35,68,49,53,31,32,48,57,41,54,55,52,59,61,61,71,67,72,51,67,63,26,45,51,67,70,65,6,14,13,5,8,2/22/12 0:00
121199,183895,29587,5/5/16 0:00,76,76,right,medium,medium,74,66,56,76,70,80,76,74,68,80,91,84,95,74,94,69,55,69,34,70,68,20,72,76,74,22,28,34,6,5,14,14,9,5/5/16 0:00
53255,171688,29590,3/17/16 0:00,80,80,left,medium,medium,78,65,71,75,64,81,78,60,69,79,78,78,71,83,77,69,77,79,65,66,82,80,70,69,54,77,77,84,7,13,16,15,14,3/17/16 0:00
160385,53059,29622,8/30/10 0:00,71,76,right,,_0,68,56,72,75,54,68,59,64,71,72,73,76,67,68,66,74,63,71,76,73,85,69,62,72,58,71,70,67,8,9,7,13,9,8/30/10 0:00
165354,183987,29631,2/11/16 0:00,70,71,right,high,medium,71,46,44,67,41,66,65,63,65,69,75,75,80,70,84,56,66,72,61,23,66,68,57,56,42,70,71,71,14,9,7,6,12,2/11/16 0:00
77581,182738,29669,2/22/09 0:00,54,65,right,,_0,21,21,33,46,,37,,30,54,52,60,66,,68,,21,,64,58,21,68,43,39,,47,57,64,,3,21,54,21,21,2/22/09 0:00
89495,173549,29672,7/12/13 0:00,59,64,right,medium,medium,58,44,60,57,50,54,55,50,57,66,68,59,74,56,66,67,56,80,51,64,60,55,50,59,48,54,59,47,10,5,12,15,11,7/12/13 0:00
123458,171831,29673,4/28/16 0:00,69,69,right,medium,high,45,27,76,63,40,55,32,25,63,68,73,76,71,71,62,65,81,71,74,22,70,75,35,52,41,72,75,72,15,14,9,12,11,4/28/16 0:00
79893,15999,29720,2/22/09 0:00,66,70,left,,_0,65,54,43,60,,75,,65,48,72,74,77,,47,,67,,51,49,61,35,45,50,,59,37,38,,14,20,48,20,20,2/22/09 0:00
165814,177404,29812,5/5/16 0:00,70,70,right,medium,medium,57,39,65,69,45,64,50,45,66,71,69,55,73,68,74,59,76,90,70,47,64,68,60,69,43,71,73,68,7,12,11,10,16,5/5/16 0:00
964,111085,29904,1/9/15 0:00,70,70,right,medium,medium,63,58,42,79,55,64,80,78,82,75,40,34,42,72,55,82,48,64,63,78,62,71,67,77,67,54,62,49,14,11,12,7,7,1/9/15 0:00
170539,201329,30031,4/7/16 0:00,67,69,right,high,medium,71,58,51,73,58,70,76,75,69,72,68,65,83,68,58,62,65,73,52,62,51,52,68,67,76,46,44,44,14,7,12,12,8,4/7/16 0:00
41171,163948,30136,8/30/09 0:00,67,75,right,,_0,63,32,66,73,,62,,62,77,70,72,73,,67,,65,,71,72,21,60,70,74,,66,58,60,,9,21,77,21,21,8/30/09 0:00
141125,137011,30138,10/30/15 0:00,65,65,right,medium,medium,62,49,55,61,47,51,37,52,64,58,54,48,61,57,49,78,65,71,72,84,66,68,46,56,74,67,69,65,9,7,12,12,8,10/30/15 0:00
4844,173023,30143,7/3/15 0:00,70,75,right,medium,medium,25,25,25,28,25,25,25,23,32,20,45,45,50,65,30,43,65,38,65,25,31,25,25,25,38,25,25,25,73,65,54,69,79,7/3/15 0:00
4341,13739,30248,3/3/16 0:00,63,63,right,medium,medium,62,59,77,61,66,60,58,49,59,69,52,34,58,70,78,69,86,49,80,57,87,70,61,68,65,59,65,59,15,9,8,12,16,3/3/16 0:00
95669,49012,30249,5/5/16 0:00,74,74,right,high,high,64,74,82,72,75,67,64,36,54,71,62,65,59,75,47,80,71,67,82,69,72,42,78,68,62,22,29,25,6,8,8,12,7,5/5/16 0:00
29468,150368,30250,5/22/15 0:00,73,73,left,high,medium,86,51,69,76,69,71,84,84,75,76,67,68,64,76,64,85,68,65,75,83,78,72,65,56,68,69,74,73,15,12,9,7,5,5/22/15 0:00
52598,11110,30251,2/22/11 0:00,78,80,right,norm,ormal,74,61,74,84,68,68,67,58,82,75,66,65,66,77,84,77,76,83,79,69,82,80,57,78,70,75,78,77,11,15,12,14,5,2/22/11 0:00
59177,3654,30252,2/22/09 0:00,76,82,right,None,o,55,43,86,74,,53,,43,67,64,61,72,,69,,62,,86,83,42,71,84,80,,79,81,83,,7,21,67,21,21,2/22/09 0:00
106473,156838,30253,4/11/14 0:00,67,69,right,medium,medium,41,33,72,61,33,38,39,40,57,59,51,52,52,62,44,62,60,63,81,58,73,62,28,52,47,65,69,64,7,6,9,13,10,4/11/14 0:00
128622,140535,30254,5/1/15 0:00,62,62,right,medium,medium,62,42,61,64,55,58,57,41,54,64,61,62,56,59,70,59,70,66,68,39,68,68,44,50,60,56,61,59,9,10,13,15,6,5/1/15 0:00
139603,105342,30255,5/17/13 0:00,70,70,right,medium,medium,75,52,76,72,53,71,64,50,67,71,51,53,58,72,61,72,83,62,80,53,77,72,59,58,56,63,73,70,13,15,5,7,6,5/17/13 0:00
140085,45475,30256,1/10/14 0:00,66,66,right,high,medium,70,58,47,69,69,71,72,69,60,70,68,68,69,69,73,67,59,66,65,59,70,69,64,63,66,66,62,64,5,8,5,10,8,1/10/14 0:00
17322,17944,30266,2/22/11 0:00,67,74,right,None,o,60,68,65,65,66,70,66,59,51,68,70,71,70,66,67,71,73,58,64,60,65,48,74,56,79,15,23,24,9,6,10,8,11,2/22/11 0:00
161490,206652,30271,3/24/16 0:00,77,86,right,None,6,17,14,11,23,15,14,24,20,23,12,50,53,62,72,61,19,63,31,67,12,27,23,11,45,24,18,11,11,79,75,76,78,80,3/24/16 0:00
110892,150176,30272,2/22/12 0:00,62,62,right,medium,low,52,50,69,71,58,64,54,56,55,65,71,72,80,66,62,66,49,36,71,64,63,30,59,42,59,16,25,24,7,11,8,7,5,2/22/12 0:00
5127,135734,30273,9/20/13 0:00,73,73,right,medium,medium,64,51,55,81,52,70,72,63,75,77,67,65,74,72,90,58,65,75,56,60,67,67,72,80,51,46,57,42,13,10,10,11,5,9/20/13 0:00
106785,106436,30275,3/10/16 0:00,62,62,right,medium,medium,50,49,54,64,41,62,61,60,66,61,34,51,75,73,77,62,73,30,60,59,83,59,57,55,46,61,68,64,7,11,6,12,14,3/10/16 0:00
40084,111022,30276,3/24/16 0:00,75,75,right,low,medium,40,40,72,63,44,46,43,38,59,54,34,35,49,66,48,54,74,60,85,27,89,75,40,46,49,79,77,72,12,10,12,7,7,3/24/16 0:00
58472,22499,30277,8/30/11 0:00,77,77,left,medium,low,82,73,56,84,76,80,89,86,82,81,67,64,73,61,70,76,60,62,64,80,64,21,71,81,81,14,23,22,10,6,5,13,13,8/30/11 0:00
113153,148771,30278,3/10/16 0:00,64,64,left,medium,low,77,63,52,64,65,64,76,71,69,68,50,44,62,70,67,68,59,32,64,72,62,44,72,71,63,32,53,35,16,15,15,6,16,3/10/16 0:00
78824,111114,30279,9/20/13 0:00,64,64,right,medium,medium,70,34,56,66,46,60,66,58,63,65,64,45,57,81,59,57,56,33,62,40,72,70,48,64,56,65,68,66,13,11,5,12,14,9/20/13 0:00
58151,4459,30281,2/22/10 0:00,76,81,right,,_0,21,21,21,23,,21,,11,75,40,34,38,,63,,25,,52,76,21,78,71,66,,74,21,21,,78,77,75,77,75,2/22/10 0:00
117191,51730,30284,5/5/16 0:00,75,75,right,high,medium,61,80,60,69,76,75,73,73,49,79,71,69,67,77,70,81,65,55,75,78,51,21,79,65,75,25,27,29,11,15,8,9,8,5/5/16 0:00
156430,5255,30285,2/22/10 0:00,69,76,left,,_0,57,48,64,67,,51,,47,61,65,76,77,,71,,65,,75,78,22,74,71,72,,72,69,69,,8,22,61,22,22,2/22/10 0:00
138034,13042,30287,4/19/13 0:00,73,73,right,medium,medium,74,48,46,83,52,61,63,62,81,73,59,52,57,70,75,81,48,59,72,68,82,77,66,79,58,54,70,58,9,15,12,6,10,4/19/13 0:00
14652,122830,30295,8/30/10 0:00,62,70,right,None,o,35,46,67,64,55,54,34,64,61,65,77,70,76,65,61,65,61,76,69,44,81,41,23,47,53,54,61,65,8,13,11,13,10,8/30/10 0:00
98430,175146,30324,2/15/13 0:00,64,64,right,medium,medium,52,67,63,57,49,62,42,23,51,62,73,70,63,64,65,72,59,71,64,50,45,34,63,55,56,27,20,14,10,7,14,15,13,2/15/13 0:00
99094,149923,30335,8/30/10 0:00,72,76,right,None,o,72,63,46,73,58,72,53,76,67,74,73,72,62,68,72,71,56,69,71,72,71,29,70,76,52,60,62,51,6,13,5,13,9,8/30/10 0:00
37489,20232,30338,3/22/13 0:00,70,70,right,medium,medium,80,61,69,72,67,62,75,77,72,76,33,52,60,68,78,76,60,54,61,69,80,64,67,83,78,69,71,70,9,5,6,13,13,3/22/13 0:00
38031,450,30340,2/22/12 0:00,69,69,right,medium,low,69,73,62,54,73,72,68,44,52,71,84,83,75,67,80,76,82,74,69,59,52,20,55,76,57,28,26,24,10,8,8,15,14,2/22/12 0:00
39320,51373,30342,9/21/15 0:00,65,65,right,medium,medium,57,55,61,73,59,62,75,69,70,71,26,33,49,71,64,71,66,32,69,68,72,49,70,72,80,42,54,48,9,11,13,10,11,9/21/15 0:00
80847,50542,30348,4/14/16 0:00,78,78,right,medium,low,54,84,68,68,81,78,63,68,43,77,78,77,83,77,88,88,74,73,62,81,63,19,84,67,68,24,20,11,7,14,8,10,13,4/14/16 0:00
96762,138784,30352,3/17/16 0:00,73,73,left,medium,medium,72,65,54,74,74,76,70,73,71,75,79,75,77,74,78,87,64,75,66,72,74,73,64,74,64,74,72,72,6,9,10,13,7,3/17/16 0:00
96863,13349,30353,7/12/13 0:00,68,68,right,medium,medium,67,60,51,77,68,72,68,33,73,74,55,67,73,68,74,70,61,47,65,52,63,58,73,75,76,47,52,44,6,7,13,12,15,7/12/13 0:00
100066,50752,30354,2/22/12 0:00,82,82,right,medium,medium,19,34,86,65,33,53,17,28,63,68,65,69,59,78,47,41,83,34,86,26,85,84,35,56,32,81,86,76,14,8,10,12,10,2/22/12 0:00
139247,53884,30355,1/9/15 0:00,60,60,right,medium,medium,41,57,60,52,56,58,30,36,27,62,63,64,61,61,60,61,46,47,85,46,63,38,64,46,54,32,30,22,13,12,9,7,12,1/9/15 0:00
107054,51850,30357,5/16/14 0:00,69,69,right,medium,high,64,44,67,67,38,60,49,25,61,64,53,53,68,69,63,70,73,64,75,68,84,75,45,48,52,71,70,72,7,12,10,11,11,5/16/14 0:00
144550,176024,30358,6/7/13 0:00,69,71,right,medium,medium,61,68,72,65,70,67,70,55,64,66,72,69,69,66,56,75,80,54,77,63,52,39,68,61,64,20,25,20,8,7,6,11,7,6/7/13 0:00
131860,245,30360,8/30/09 0:00,71,78,right,,_0,58,41,64,78,,38,,37,65,72,52,57,,65,,57,,66,64,48,87,82,83,,74,73,76,,9,21,65,21,21,8/30/09 0:00
179103,13130,30362,3/10/16 0:00,73,73,right,medium,high,49,23,74,65,32,56,47,25,59,61,51,48,48,63,62,44,80,34,76,22,76,78,47,48,46,74,76,75,15,13,16,9,12,3/10/16 0:00
161909,3395,30367,4/28/16 0:00,68,68,right,medium,low,69,61,36,65,70,72,64,70,57,69,79,76,83,70,87,73,83,55,33,74,40,39,66,68,64,29,27,33,14,9,14,11,12,4/28/16 0:00
150076,195,30369,2/22/11 0:00,64,84,left,None,o,35,81,61,65,72,56,63,69,44,69,55,51,42,56,48,64,50,53,52,61,49,46,74,71,80,37,18,12,5,12,6,7,9,2/22/11 0:00
143099,249,30371,5/24/13 0:00,74,74,right,medium,high,73,36,69,74,63,53,45,41,72,72,52,51,65,83,70,77,71,61,76,64,78,83,48,57,69,77,75,72,10,7,12,5,7,5/24/13 0:00
140500,246,30373,5/17/13 0:00,80,80,right,medium,medium,83,65,72,89,85,75,74,67,90,87,53,53,68,82,82,88,64,34,63,84,87,79,83,91,77,58,49,36,7,12,5,15,8,5/17/13 0:00
22665,11983,30380,3/6/15 0:00,77,77,right,medium,medium,25,25,25,24,25,25,25,25,22,22,45,39,43,73,42,28,50,37,68,25,43,25,25,25,40,25,25,25,72,80,76,82,74,3/6/15 0:00
106488,45456,30404,2/22/10 0:00,68,72,right,,_0,63,61,55,69,,69,,70,64,70,65,67,,66,,71,,64,57,65,56,71,73,,72,31,47,,5,25,64,25,25,2/22/10 0:00
160348,50222,30419,2/22/12 0:00,72,72,right,medium,medium,68,62,49,75,66,76,69,69,72,79,70,65,84,73,79,62,48,54,60,65,60,40,66,74,66,54,42,41,8,13,9,14,12,2/22/12 0:00
12347,156713,30424,1/21/16 0:00,79,79,right,high,medium,49,51,81,73,37,49,36,40,67,63,46,49,55,76,36,74,64,67,83,59,81,82,54,49,79,83,83,79,7,9,12,10,15,1/21/16 0:00
35736,46167,30425,12/6/13 0:00,66,66,right,medium,medium,49,30,74,58,23,54,37,58,55,57,31,37,31,61,39,62,50,56,90,46,70,64,25,40,61,62,64,62,6,8,8,11,7,12/6/13 0:00
118479,40863,30434,11/14/14 0:00,61,61,right,medium,medium,73,41,52,60,50,55,62,53,62,61,47,54,56,58,61,66,64,62,73,48,74,62,45,56,48,56,63,57,8,11,9,9,7,11/14/14 0:00
147912,46160,30443,3/10/16 0:00,73,73,right,medium,medium,69,63,78,83,74,71,73,71,80,80,62,52,60,80,69,78,74,55,74,66,66,71,69,75,76,66,73,55,10,11,15,10,6,3/10/16 0:00
66171,152820,30445,2/22/11 0:00,80,84,right,None,o,58,87,84,72,76,78,66,55,46,73,78,77,63,80,85,85,82,68,85,64,86,25,79,73,86,16,43,23,14,11,6,5,8,2/22/11 0:00
48027,50712,30448,8/30/10 0:00,71,79,left,y,es,73,55,71,75,68,70,68,68,74,76,61,60,60,62,75,78,75,58,70,75,71,65,58,81,74,66,67,52,12,13,5,15,9,8/30/10 0:00
143444,41635,30453,4/21/16 0:00,77,77,right,medium,medium,43,46,78,64,69,60,47,39,66,68,69,69,69,62,58,72,87,50,82,56,86,76,38,45,57,78,80,80,3,3,3,5,5,4/21/16 0:00
70607,135451,30455,2/25/16 0:00,76,76,right,medium,medium,15,15,14,23,13,15,12,13,19,25,50,52,56,74,53,30,76,27,64,14,40,20,12,40,41,14,14,15,83,67,62,74,82,2/25/16 0:00
91688,23641,30456,2/22/11 0:00,73,79,right,y,es,74,60,68,72,56,70,65,59,74,72,76,77,66,70,73,74,68,75,73,65,77,72,37,70,63,74,74,73,5,15,13,5,15,2/22/11 0:00
168558,41674,30457,3/17/16 0:00,75,75,left,medium,medium,71,49,71,79,57,57,70,73,80,71,57,60,64,76,61,74,69,70,79,56,74,74,49,73,61,75,80,75,10,9,11,8,6,3/17/16 0:00
175245,2992,30458,5/17/13 0:00,65,65,right,medium,medium,14,7,14,23,7,8,8,12,19,19,31,28,44,69,36,21,71,43,71,8,64,26,14,35,21,13,13,14,61,67,68,70,60,5/17/13 0:00
116088,134979,30459,2/4/16 0:00,78,78,right,low,medium,53,39,84,64,36,33,27,31,63,53,33,34,32,76,55,48,72,49,86,35,87,80,29,40,46,76,80,76,7,11,12,7,6,2/4/16 0:00
78838,1041,30460,3/21/14 0:00,75,75,right,medium,high,75,40,46,84,60,80,60,50,76,85,55,69,55,80,90,71,49,55,77,30,59,81,64,69,69,60,75,69,7,7,9,9,9,3/21/14 0:00
22193,6862,30464,2/22/12 0:00,64,64,left,medium,medium,52,39,74,63,54,34,41,60,56,61,29,30,21,52,43,82,66,34,91,56,64,66,34,51,77,58,64,51,5,10,6,10,15,2/22/12 0:00
53226,117321,30468,2/22/10 0:00,75,78,right,,_0,61,43,71,80,,59,,57,61,77,68,69,,74,,57,,72,80,56,71,79,78,,77,74,79,,14,22,61,22,22,2/22/10 0:00
27156,140276,30472,5/26/16 0:00,67,67,right,medium,low,72,64,60,72,66,73,74,69,65,75,68,69,70,65,74,67,55,50,62,62,58,44,66,70,68,38,31,33,6,15,7,7,14,5/26/16 0:00
165858,108080,30474,5/5/16 0:00,82,82,right,high,high,80,45,68,75,62,74,70,66,71,75,79,85,75,82,77,77,75,91,75,71,83,81,69,62,66,78,80,84,4,3,2,3,2,5/5/16 0:00
165852,32442,30475,2/22/11 0:00,62,68,right,None,o,52,40,73,52,40,54,45,52,60,62,49,54,59,53,65,50,78,68,71,38,60,55,44,49,43,62,64,51,9,12,6,7,9,2/22/11 0:00
36865,172140,30477,1/28/16 0:00,73,73,left,medium,medium,78,64,52,76,57,74,83,68,72,75,72,74,76,75,81,81,71,68,53,75,70,70,73,71,80,60,70,69,7,8,10,7,16,1/28/16 0:00
174076,3973,30485,2/22/10 0:00,64,73,left,,_0,51,62,66,62,,54,,53,56,64,68,68,,61,,73,,63,80,56,66,62,66,,62,36,24,,15,21,56,21,21,2/22/10 0:00
178737,23461,30492,10/30/15 0:00,74,74,left,low,medium,36,31,71,66,30,32,39,38,67,60,47,33,39,67,66,62,75,28,85,31,66,86,38,50,53,74,74,72,9,9,9,6,11,10/30/15 0:00
127579,45504,30496,10/2/15 0:00,74,74,left,medium,low,68,73,73,68,75,67,79,71,69,75,63,67,74,76,63,79,78,54,70,77,65,42,73,75,84,17,24,27,32,29,37,33,32,10/2/15 0:00
23337,138336,30503,3/7/14 0:00,74,74,right,high,high,70,64,62,72,68,73,59,60,60,73,78,78,72,74,73,80,73,89,68,74,77,59,78,73,65,43,52,47,12,6,8,14,14,3/7/14 0:00
138206,142784,30509,3/10/16 0:00,82,82,right,high,high,75,49,76,72,53,73,68,66,64,76,72,73,71,86,66,66,84,85,79,57,88,86,71,66,64,86,85,84,10,14,15,7,5,3/10/16 0:00
100002,142781,30515,2/25/16 0:00,77,77,right,medium,medium,66,65,47,79,66,83,75,75,77,81,73,73,76,75,77,74,62,58,59,73,59,49,70,80,82,30,30,27,15,15,13,16,10,2/25/16 0:00
51555,143106,30516,5/2/14 0:00,68,68,right,high,medium,58,70,70,64,59,62,58,65,58,66,65,63,69,68,63,68,77,67,65,67,65,21,75,64,72,26,31,31,10,15,13,10,6,5/2/14 0:00
